X,V1,V2,V3,V4,V5,V6,V7,V8,Crop
1429,0.07412,0.0616,0.055980001,0.043480001,0.200819999,0.00088,0.109619997,0.055720001,Winter Wheat
1432,0.072140001,0.058079999,0.053459998,0.035220001,0.219720006,0.00096,0.096600004,0.04386,Corn
1434,0.074359998,0.061319999,0.053339999,0.042059999,0.169440001,0.00096,0.144260004,0.079539999,Corn
1436,0.071970001,0.05755,0.053060001,0.030239999,0.319669992,0.00096,0.127000004,0.053380001,Corn
1439,0.087079998,0.080559999,0.078229997,0.093399998,0.147660002,0.00092,0.16584,0.121789999,Winter Wheat
1444,0.073720001,0.06116,0.056159999,0.04336,0.197919995,0.00071,0.106929999,0.055919999,Corn
1449,0.075520001,0.064439997,0.056219999,0.055840001,0.12872,0.0008,0.123120002,0.078060001,Corn
1462,0.075709999,0.063640002,0.06153,0.051549999,0.167649999,0.00088,0.143600002,0.081980001,Winter Wheat
1463,0.072420001,0.058800001,0.04971,0.036180001,0.219020002,0.00087,0.100979999,0.049039999,Corn
1472,0.074579999,0.062700003,0.057500001,0.050319999,0.17656,0.00086,0.1184,0.067079999,Corn
1477,0.0722,0.058489999,0.052650001,0.03544,0.230349995,0.00078,0.096549999,0.04315,Corn
1481,0.070999999,0.05687,0.052340001,0.03351,0.218509994,0.00073,0.088509999,0.03885,Corn
1482,0.075099997,0.063859999,0.075599998,0.05686,0.234060004,0.00092,0.119000003,0.062339999,Corn
1485,0.07406,0.06182,0.051419999,0.04606,0.14914,0.00078,0.112060003,0.064939998,Corn
1487,0.079899997,0.069300003,0.064599998,0.064560004,0.139599994,0.0009,0.156440005,0.109679997,Winter Wheat
1493,0.08371,0.073580001,0.068539999,0.069620002,0.1492,0.00088,0.16505,0.113560002,Winter Wheat
1496,0.082979999,0.072659999,0.06944,0.06464,0.166999996,0.00088,0.149379998,0.100000001,Winter Wheat
1502,0.071659997,0.057640001,0.05184,0.033470001,0.230070002,0.00082,0.093589999,0.040410001,Corn
1504,0.071460001,0.05748,0.05074,0.03307,0.232419997,0.00078,0.094149999,0.04084,Corn
1507,0.081200004,0.069959998,0.06064,0.066859998,0.104340002,0.00084,0.130720004,0.102980003,Winter Wheat
1508,0.070459999,0.056000002,0.046500001,0.029820001,0.206440002,0.00078,0.080260001,0.034779999,Corn
1516,0.07347,0.06057,0.052989999,0.0408,0.195859998,0.00086,0.114640001,0.05742,Corn
1518,0.073059998,0.0594,0.054499999,0.036200002,0.256460011,0.00094,0.103380002,0.04566,Corn
1521,0.073339999,0.060040001,0.05666,0.037300002,0.262980014,0.00086,0.108120002,0.047279999,Corn
1523,0.076859999,0.065280002,0.0561,0.063279998,0.114859998,0.00085,0.131700002,0.092250001,Corn
1527,0.075139999,0.062059999,0.051139999,0.04998,0.10492,0.0009,0.116860002,0.08038,Corn
1530,0.073279999,0.060310001,0.052480001,0.041410001,0.185089998,0.00086,0.114950001,0.06013,Corn
1538,0.072240002,0.058359999,0.05116,0.033679999,0.228220001,0.00088,0.100259997,0.046179999,Corn
1546,0.078779999,0.068009999,0.068999998,0.064309999,0.170170002,0.00092,0.129490003,0.08086,Corn
1547,0.07175,0.05782,0.05192,0.032879999,0.265900001,0.00088,0.09694,0.040719999,Corn
1551,0.073619999,0.06092,0.059379999,0.043839999,0.220379993,0.00078,0.113480002,0.055840001,Corn
1552,0.072059996,0.05847,0.054479999,0.035580002,0.24746,0.00081,0.100000001,0.04349,Corn
1555,0.073140003,0.059080001,0.057519998,0.033840001,0.273499995,0.00086,0.11332,0.049699999,Corn
1556,0.071680002,0.057980001,0.052200001,0.034320001,0.231099993,0.0009,0.094520003,0.04188,Corn
1557,0.073599998,0.06109,0.0546,0.04538,0.172300003,0.00088,0.110030003,0.059530001,Corn
1559,0.08309,0.073229998,0.066940002,0.07406,0.121070001,0.00081,0.135849997,0.099029999,Winter Wheat
1561,0.072320003,0.058009999,0.053780001,0.03008,0.329919994,0.0011,0.129469998,0.055790002,Winter Wheat
1562,0.080219999,0.070739999,0.067060001,0.077380002,0.130419999,0.00086,0.135820001,0.100440003,Corn
1563,0.073519997,0.060759999,0.059799999,0.04448,0.209000006,0.00082,0.107000001,0.052480001,Corn
1564,0.073059998,0.0604,0.056059999,0.044030001,0.191090003,0.00078,0.104250003,0.054820001,Corn
1565,0.073109999,0.060519999,0.058659999,0.043090001,0.214040004,0.00082,0.10582,0.051169999,Corn
1566,0.07186,0.057780001,0.050449999,0.03176,0.278200001,0.00084,0.096420001,0.039799999,Corn
1573,0.073040001,0.06024,0.05459,0.04349,0.178430006,0.00081,0.106320001,0.055840001,Corn
1576,0.074129999,0.061939999,0.062629998,0.04998,0.169119999,0.00084,0.113849998,0.06198,Corn
1587,0.073980004,0.0616,0.051059999,0.044039998,0.172999993,0.00086,0.114399999,0.064479999,Corn
1588,0.073210001,0.06024,0.049240001,0.040379999,0.190220006,0.00085,0.108789999,0.058710001,Corn
1589,0.072930001,0.057939999,0.056580001,0.02817,0.389899999,0.00103,0.126209997,0.052200001,Corn
1594,0.07474,0.06261,0.057150001,0.044820001,0.202239998,0.00079,0.116290003,0.06072,Corn
1599,0.075920001,0.064839996,0.056880001,0.055860002,0.153679997,0.0009,0.13594,0.083499998,Corn
1603,0.072839998,0.059239998,0.051320001,0.035,0.258459985,0.00086,0.104840003,0.046939999,Corn
1606,0.073659997,0.06064,0.05459,0.03947,0.231200002,0.00088,0.10805,0.051509999,Corn
1607,0.081840001,0.072219998,0.065260001,0.072379999,0.130380005,0.00098,0.183559999,0.13008,Winter Wheat
1620,0.07322,0.058839999,0.0524,0.035,0.242880002,0.00088,0.132760003,0.062460002,Winter Wheat
1625,0.07344,0.060250001,0.054610001,0.041549999,0.184089996,0.00078,0.10816,0.05329,Corn
1627,0.074680001,0.061299998,0.052540001,0.041219998,0.174600005,0.00098,0.136539996,0.074919999,Winter Wheat
1628,0.080739997,0.068920001,0.063359998,0.057739999,0.177159995,0.00088,0.136040002,0.08924,Corn
1629,0.075460002,0.064240001,0.055020001,0.054200001,0.108740002,0.00096,0.114759997,0.075180002,Corn
1631,0.072339997,0.058320001,0.055459999,0.03644,0.187439993,0.0008,0.092459999,0.045000002,Corn
1632,0.078340001,0.067819998,0.065300003,0.062799998,0.196500003,0.00094,0.15038,0.083400004,Corn
1635,0.075470001,0.064460002,0.054559998,0.054130001,0.126649998,0.00078,0.126869999,0.07987,Corn
1637,0.072359998,0.058969999,0.05212,0.03726,0.22614,0.00077,0.102359999,0.04892,Corn
1641,0.072619997,0.058759999,0.052159999,0.036899999,0.181820005,0.0009,0.095299996,0.04724,Corn
1642,0.074409999,0.06057,0.05906,0.038450001,0.229060002,0.00112,0.139559999,0.070639998,Winter Wheat
1649,0.078260001,0.067279998,0.058110001,0.06673,0.119999997,0.00085,0.147780001,0.104989998,Winter Wheat
1650,0.073179998,0.05972,0.05556,0.037069999,0.257780001,0.00104,0.10537,0.046469999,Corn
1655,0.074220002,0.06168,0.067340001,0.05714,0.239340007,0.00062,0.12184,0.066119999,Corn
1659,0.072779998,0.05948,0.051339999,0.037109999,0.209909998,0.00088,0.109249998,0.051999999,Corn
1662,0.071900003,0.056279998,0.051139999,0.025760001,0.315679997,0.00094,0.124020003,0.050299998,Corn
1669,0.074330002,0.061970001,0.052779999,0.047939999,0.156500004,0.00094,0.11984,0.069259997,Corn
1670,0.075199999,0.063539997,0.058079999,0.055879999,0.140180007,0.00092,0.117040001,0.07006,Corn
1671,0.073540002,0.061080001,0.05438,0.049380001,0.142759994,0.00098,0.106140003,0.059999999,Corn
1674,0.072899997,0.059640002,0.054810001,0.040339999,0.216669999,0.00091,0.10455,0.04991,Corn
1676,0.076059997,0.0638,0.0535,0.058460001,0.1206,0.00096,0.121119998,0.083800003,Corn
1682,0.072959997,0.05782,0.056620002,0.027100001,0.388799995,0.00096,0.135659993,0.055100001,Corn
1684,0.075000003,0.063189998,0.05235,0.050360002,0.118270002,0.00086,0.120589998,0.076710001,Corn
1685,0.074539997,0.06082,0.057050001,0.036839999,0.23071,0.00094,0.11056,0.053549999,Corn
1686,0.074170001,0.060260002,0.056190001,0.036280001,0.220799997,0.00085,0.109330002,0.052720001,Corn
1690,0.072549999,0.05906,0.05342,0.037560001,0.209010005,0.00084,0.098820001,0.046470001,Corn
1691,0.072039999,0.05803,0.05112,0.03513,0.201990001,0.0009,0.09381,0.043199999,Corn
1692,0.072319999,0.058940001,0.056139998,0.039500002,0.191180006,0.00078,0.098540001,0.0473,Corn
1693,0.08286,0.072460003,0.065080002,0.070239998,0.10582,0.00094,0.129899994,0.104460001,Winter Wheat
1694,0.081,0.070359997,0.061560001,0.065540001,0.095519997,0.00074,0.118960001,0.094099998,Winter Wheat
1695,0.08326,0.073009998,0.065549999,0.072160002,0.105100002,0.00094,0.125839997,0.101519998,Winter Wheat
1699,0.077289999,0.065230001,0.056460001,0.05666,0.137670003,0.00088,0.13115,0.086890001,Winter Wheat
1700,0.071879998,0.05816,0.052540001,0.038479999,0.177819997,0.00098,0.089280002,0.043260001,Corn
1701,0.079220001,0.067850001,0.05985,0.067089997,0.119169999,0.00113,0.146760002,0.10706,Corn
1706,0.075719997,0.063479997,0.053780001,0.0491,0.155819997,0.00086,0.128999993,0.07666,Corn
1712,0.072039999,0.058460001,0.056499999,0.036819998,0.212919995,0.0009,0.095820002,0.04366,Corn
1715,0.075520001,0.063579999,0.054280002,0.05102,0.138359994,0.00084,0.117640004,0.07186,Corn
1717,0.082490001,0.072299998,0.066089999,0.072310001,0.136059999,0.00105,0.174959995,0.116529997,Winter Wheat
1718,0.073519997,0.058460001,0.054699998,0.0297,0.333799988,0.00104,0.131300002,0.056460001,Winter Wheat
1719,0.074519999,0.061700001,0.0561,0.042479999,0.229540005,0.00082,0.11716,0.057539999,Corn
1720,0.07714,0.064209998,0.06285,0.046559999,0.248360001,0.00097,0.152230002,0.079610001,Corn
1721,0.072099999,0.058320001,0.047419999,0.03816,0.141680002,0.0009,0.089299999,0.048360001,Corn
1723,0.073919997,0.060899999,0.0561,0.044020001,0.213699996,0.00104,0.116680004,0.059239998,Corn
1724,0.072460003,0.058639999,0.05872,0.037980001,0.202759996,0.00102,0.097960003,0.04628,Corn
1725,0.073559999,0.060110001,0.05697,0.03895,0.215569995,0.00092,0.10001,0.0458,Corn
1727,0.073679999,0.060219999,0.052560002,0.040339999,0.205160007,0.00086,0.10892,0.05494,Corn
1728,0.072779998,0.059239998,0.05734,0.038240001,0.215979993,0.00078,0.101860002,0.04724,Corn
1729,0.074610002,0.06209,0.054539999,0.04338,0.202480003,0.00091,0.113170002,0.05913,Corn
1731,0.071999997,0.057640001,0.050280001,0.032559998,0.239299998,0.00084,0.092900001,0.040739998,Corn
1732,0.07164,0.057,0.04882,0.031800002,0.233960003,0.00088,0.09172,0.040040001,Corn
1733,0.072460003,0.05871,0.048290001,0.037040001,0.187360004,0.00085,0.102339998,0.05304,Corn
1735,0.074680001,0.062339999,0.054400001,0.043120001,0.233319998,0.001,0.116499998,0.059560001,Corn
1736,0.075499997,0.06402,0.056820001,0.048859999,0.197760001,0.00092,0.122840002,0.068779998,Winter Wheat
1738,0.075499997,0.064040001,0.05381,0.052610001,0.12249,0.00098,0.128409997,0.0843,Corn
1739,0.073210001,0.060319999,0.052890001,0.042979999,0.177859999,0.00084,0.108260002,0.057780001,Corn
1741,0.072220001,0.058569999,0.051030001,0.03719,0.196170002,0.00086,0.094240002,0.04465,Corn
1745,0.072140001,0.058499999,0.05314,0.036079999,0.226940006,0.00086,0.099480003,0.044179998,Winter Wheat
1746,0.073420003,0.05957,0.052619999,0.03561,0.237459995,0.00076,0.09928,0.044220001,Corn
1748,0.083180003,0.073339999,0.066600002,0.074560001,0.132660002,0.00086,0.182119995,0.125960007,Winter Wheat
1749,0.072560001,0.059489999,0.053140001,0.04146,0.170059994,0.00085,0.096809998,0.049900001,Corn
1750,0.083460003,0.074000001,0.066919997,0.07502,0.133739993,0.00096,0.180840001,0.126220003,Winter Wheat
1751,0.085100003,0.076059997,0.069399998,0.080279998,0.131679997,0.00116,0.207460001,0.149279997,Winter Wheat
1752,0.072899997,0.05962,0.048460001,0.039029999,0.173980005,0.00081,0.105769999,0.057740001,Corn
1753,0.074480001,0.059940001,0.05628,0.033679999,0.276779994,0.00088,0.134470001,0.061570002,Winter Wheat
1754,0.072549999,0.05855,0.050959999,0.03418,0.250689998,0.00082,0.098889999,0.043880001,Corn
1755,0.078749999,0.066910002,0.06153,0.05555,0.14728,0.00088,0.112889998,0.07175,Corn
1758,0.080219999,0.068970002,0.06312,0.062660001,0.14113,0.00091,0.151879996,0.09956,Winter Wheat
1759,0.08726,0.077260002,0.071000002,0.079499997,0.120739996,0.00098,0.151199996,0.123400003,Winter Wheat
1760,0.078220002,0.066339999,0.056699999,0.057039998,0.112259999,0.0009,0.154440001,0.105060004,Winter Wheat
1762,0.079319999,0.067560002,0.0592,0.059160002,0.11936,0.00082,0.158299997,0.10712,Winter Wheat
1763,0.080809999,0.071619999,0.064990003,0.073109999,0.129589997,0.00088,0.177249998,0.121920001,Winter Wheat
1766,0.072120003,0.058660001,0.05136,0.040180001,0.168439999,0.00072,0.094559997,0.04936,Corn
1768,0.0744,0.06078,0.0572,0.035920002,0.234599993,0.0009,0.129820004,0.06216,Winter Wheat
1769,0.083009999,0.072590001,0.06535,0.074259996,0.118170001,0.0009,0.141260006,0.107349999,Winter Wheat
1773,0.072349999,0.058499999,0.048139999,0.0375,0.162780002,0.00087,0.09333,0.047939999,Corn
1775,0.072400004,0.058660001,0.052639998,0.034419999,0.229800001,0.00076,0.098739997,0.043639999,Corn
1776,0.073559999,0.060560001,0.05528,0.04263,0.179540001,0.00075,0.098929998,0.049729999,Corn
1777,0.072050001,0.05831,0.05022,0.031779999,0.261449993,0.00082,0.097899999,0.04152,Corn
1786,0.072659999,0.059799999,0.05209,0.04218,0.16996,0.0009,0.103240002,0.054989999,Corn
1788,0.075240001,0.063539997,0.0557,0.048360001,0.180219993,0.00084,0.125060007,0.070540003,Corn
1789,0.076760001,0.065779999,0.05796,0.058219999,0.134819999,0.00092,0.135179996,0.088459998,Corn
1792,0.07412,0.062279999,0.050579999,0.050779998,0.101360001,0.00084,0.119900003,0.07982,Corn
1795,0.071900003,0.057980001,0.051139999,0.035700001,0.216539994,0.00094,0.094499998,0.044580001,Corn
1797,0.075199999,0.063660003,0.05266,0.052060001,0.11592,0.00096,0.121359996,0.080459997,Corn
1798,0.071719997,0.05762,0.051479999,0.034320001,0.235780001,0.00106,0.096539997,0.043140002,Corn
1801,0.074590001,0.06082,0.054569999,0.040689999,0.160460003,0.00078,0.12173,0.06323,Corn
1803,0.07254,0.057879999,0.048780002,0.033459999,0.176080003,0.00076,0.096220002,0.047880001,Corn
1806,0.073899999,0.06098,0.055,0.041239999,0.204600006,0.00084,0.108180001,0.053539999,Corn
1808,0.07277,0.05916,0.05559,0.035030002,0.286460012,0.00099,0.101210002,0.043020001,Corn
1809,0.072790001,0.05934,0.053579999,0.03647,0.247579999,0.00087,0.10892,0.04902,Corn
1810,0.081100002,0.07,0.061420001,0.065580003,0.126560003,0.00106,0.176620007,0.117799997,Winter Wheat
1811,0.072300002,0.058680002,0.05246,0.03534,0.241659999,0.00082,0.103859998,0.046659999,Corn
1812,0.072339997,0.058260001,0.0504,0.033860002,0.247620001,0.00092,0.099359997,0.044199999,Corn
1813,0.072760001,0.05948,0.051679999,0.038740002,0.206760004,0.0009,0.107859999,0.052999999,Corn
1814,0.073400002,0.060819998,0.050899999,0.043259999,0.184560001,0.0009,0.119369999,0.066010002,Corn
1816,0.072530001,0.058569999,0.05116,0.034540001,0.24351,0.00094,0.10086,0.044879999,Corn
1818,0.07257,0.05899,0.055820001,0.037289999,0.224909998,0.00093,0.09809,0.04438,Corn
1819,0.072480001,0.059039999,0.053180002,0.03748,0.219980001,0.0009,0.104960002,0.048920002,Corn
1820,0.072219998,0.058180001,0.052099999,0.034060001,0.229200006,0.001,0.092859998,0.040520001,Corn
1821,0.072829999,0.059109999,0.05302,0.036929999,0.237529993,0.00106,0.099909998,0.04503,Corn
1822,0.079279996,0.066820003,0.061039999,0.053539999,0.137580007,0.00106,0.118079998,0.076800004,Winter Wheat
1823,0.07344,0.060740001,0.05192,0.043260001,0.180460006,0.0009,0.115960002,0.063479997,Corn
1824,0.073959999,0.061099999,0.058139998,0.043299999,0.212640002,0.001,0.109219998,0.05274,Corn
1825,0.080400001,0.068550002,0.06219,0.058320001,0.135499999,0.00094,0.130099997,0.09149,Winter Wheat
1827,0.0735,0.0603,0.056759998,0.041960001,0.209140003,0.00096,0.107620001,0.0524,Corn
1829,0.080709998,0.068579998,0.05838,0.058250001,0.105870001,0.00097,0.121269997,0.087190002,Winter Wheat
1834,0.072219998,0.05878,0.050220001,0.03706,0.203360006,0.00094,0.102119997,0.05046,Corn
1836,0.074100003,0.06112,0.05824,0.04194,0.198410004,0.001,0.103320003,0.05051,Corn
1837,0.072110001,0.058390001,0.050369998,0.03514,0.227880001,0.00088,0.100740001,0.04675,Corn
1838,0.072700001,0.058839999,0.053780001,0.034419999,0.265599996,0.00092,0.105060004,0.0458,Corn
1841,0.079920001,0.070159998,0.062109999,0.069699999,0.121629998,0.00094,0.183409996,0.11995,Winter Wheat
1842,0.080949999,0.071419999,0.064679999,0.07381,0.128490001,0.00104,0.192300007,0.125879996,Winter Wheat
1843,0.074199997,0.06222,0.057799999,0.050000001,0.170340002,0.0009,0.11575,0.06318,Corn
1844,0.081320003,0.072240002,0.064860001,0.073940001,0.126159996,0.00118,0.193680003,0.130500004,Winter Wheat
1845,0.082029998,0.072930001,0.06622,0.076419998,0.13008,0.00114,0.198660001,0.131280005,Winter Wheat
1850,0.07316,0.060179999,0.055049999,0.04064,0.221439995,0.00092,0.111540001,0.0538,Corn
1852,0.073320001,0.060219999,0.052220002,0.0392,0.22642,0.00088,0.11056,0.054680001,Corn
1853,0.073019996,0.060279999,0.054779999,0.04456,0.15072,0.0009,0.104759999,0.058139998,Winter Wheat
1854,0.07412,0.05962,0.056559999,0.03218,0.305299997,0.00094,0.134780005,0.059980001,Winter Wheat
1856,0.07502,0.063160002,0.0524,0.048560001,0.146200001,0.00082,0.121440001,0.073239997,Corn
1858,0.073799998,0.06092,0.056359999,0.043839999,0.194460005,0.00086,0.105659999,0.053160001,Corn
1859,0.07347,0.060139999,0.054789999,0.03875,0.200860001,0.0009,0.098820001,0.046720002,Corn
1861,0.086009998,0.07815,0.07277,0.083829999,0.144540004,0.00085,0.194169998,0.138970003,Winter Wheat
1865,0.073789999,0.060420001,0.057599999,0.03774,0.254590005,0.00109,0.106119998,0.046600001,Corn
1868,0.072140001,0.058660001,0.045980001,0.037620001,0.152350001,0.00084,0.104790002,0.05834,Corn
1872,0.074660003,0.060390001,0.056979999,0.034089999,0.290240005,0.00096,0.136480004,0.062969998,Winter Wheat
1873,0.070699997,0.056369999,0.04665,0.031210001,0.216219999,0.00083,0.092610002,0.04219,Corn
1875,0.072689999,0.058940001,0.048250001,0.03682,0.19867,0.00081,0.099399999,0.051209999,Corn
1876,0.0801,0.069000002,0.063219998,0.061869999,0.136630006,0.00084,0.1483,0.099710003,Winter Wheat
1878,0.073040001,0.059560001,0.053720001,0.034899998,0.276259989,0.00094,0.102619998,0.04332,Corn
1879,0.070500001,0.055860002,0.047180001,0.028379999,0.274679989,0.00084,0.087300003,0.035459999,Corn
1880,0.074519999,0.063079998,0.05384,0.05514,0.115479998,0.00082,0.1171,0.07722,Corn
1881,0.071319997,0.057799999,0.051819999,0.034600001,0.211999997,0.00084,0.090159997,0.041200001,Corn
1882,0.080059998,0.069320001,0.059840001,0.064800002,0.140619993,0.00092,0.152700007,0.107940003,Corn
1886,0.073179998,0.060040001,0.05686,0.038139999,0.238460004,0.00094,0.104319997,0.0469,Corn
1887,0.081179999,0.071160004,0.062799998,0.070440002,0.117059998,0.00084,0.180319995,0.123779997,Winter Wheat
1888,0.072580002,0.05941,0.05026,0.040650001,0.169189997,0.00082,0.10413,0.056330001,Corn
1889,0.072979998,0.059729999,0.05486,0.03874,0.216129996,0.00088,0.103180002,0.049179999,Corn
1890,0.071719997,0.05796,0.04998,0.034499999,0.209000006,0.00088,0.090899996,0.042640001,Corn
1891,0.083939999,0.074639998,0.069540001,0.076099999,0.138139993,0.00096,0.177080005,0.123280004,Winter Wheat
1892,0.07186,0.057859998,0.051959999,0.033300001,0.243939996,0.00086,0.094099998,0.040479999,Corn
1897,0.07186,0.05838,0.049559999,0.039420001,0.166580006,0.00088,0.094140001,0.049800001,Corn
1900,0.074040003,0.061799999,0.054140002,0.045979999,0.177560002,0.001,0.113279998,0.064520001,Corn
1902,0.071869999,0.05804,0.04895,0.03482,0.221830003,0.00091,0.099070001,0.04685,Corn
1904,0.073480003,0.06075,0.052990001,0.04469,0.175719999,0.00092,0.113430001,0.062179998,Corn
1906,0.07234,0.058289999,0.05191,0.035459999,0.235379994,0.00081,0.102499999,0.047010001,Corn
